date, pm25, pm10, o3, no2, so2, co
2020/4/23, 61, 54, , 24, , 5
2020/4/24, 73, 41, , 9, , 4
2020/4/25, 65, 30, , 10, , 4
2020/4/26, 54, 44, , 23, , 5
2020/4/27, 66, 52, , 23, , 5
2020/4/28, 73, 33, , 9, , 4
2020/4/29, 72, 20, , 9, , 4
2020/4/30, 61, 23, , 6, , 5
2020/5/1, 73, 24, , 11, , 5
2020/5/2, 63, 29, , 10, , 5
2020/5/3, 74, 39, , 25, , 7
2020/5/4, 73, 27, , 18, , 6
2020/5/5, 71, 18, , 16, , 7
2020/5/6, 57, 26, , 18, , 6
2020/5/7, 56, 39, , 22, , 6
2020/5/8, 73, 46, , 19, , 6
2020/5/9, 73, 27, , 10, , 5
2020/5/10, 66, 29, , 15, , 6
2020/5/11, 68, 16, , 12, , 6
2020/5/12, 39, 28, , 15, , 6
2020/5/13, 61, 27, , 18, , 6
2020/5/14, 65, 34, , 23, , 7
2020/5/15, 71, 34, , 12, , 6
2020/5/16, 62, 28, , 11, , 6
2020/5/17, 58, 25, , 16, , 7
2020/5/18, 56, 25, , 15, , 5
2020/5/19, 67, 23, , 18, , 3
2020/5/20, 53, 26, , 17, , 3
2020/5/21, 46, 28, , 21, , 3
2020/5/22, 54, 37, , 21, , 3
2020/5/23, 64, 20, , 9, , 2
2020/5/24, 53, 23, , 21, , 4
2020/5/25, 59, 27, , 19, , 4
2020/5/26, 63, 34, , 23, , 4
2020/5/27, 63, 34, , 19, , 4
2020/5/28, 58, 31, , 15, , 3
2020/5/29, 48, 25, , 14, , 3
2020/5/30, 47, 24, , 7, , 3
2020/5/31, 49, 30, , 12, , 3
2020/6/1, 46, 25, , 16, , 4
2020/6/2, 48, 24, , 18, , 4
2020/6/3, 53, 24, , 19, , 4
2020/6/4, 56, 23, , 17, , 5
2020/6/5, 60, 20, , 13, , 4
2020/6/6, 49, 18, , 15, , 4
2020/6/7, 54, 28, , 14, , 5
2020/6/8, 72, 26, , 20, , 6
2020/6/9, 68, 25, , 19, , 6
2020/6/10, 72, 21, , 7, , 4
2020/6/11, 65, 24, , 10, , 4
2020/6/12, 62, 24, , 3, , 4
2020/6/13, 63, 16, , 3, , 3
2020/6/14, 54, 27, , 18, , 5
2020/6/15, 56, 32, , 28, , 6
2020/6/16, 63, 28, , 19, , 6
2020/6/17, 68, 28, , 24, , 7
2020/6/18, 75, 22, , 16, , 6
2020/6/19, 63, 25, , 13, , 6
2020/6/20, 71, 27, , 13, , 6
2020/6/21, 72, 28, , 20, , 8
2020/6/22, 74, 18, , 16, , 6
2020/6/23, 50, 21, , 16, , 6
2020/6/24, 65, 23, , 11, , 5
2020/6/25, 63, 23, , 13, , 5
2020/6/26, 60, 24, , 17, , 6
2020/6/27, 61, 30, , 19, , 7
2020/6/28, 76, 25, , 18, , 7
2020/6/29, 61, 28, , 19, , 6
2020/6/30, 60, 27, , 23, , 6
2020/1/1, 71, 37, , 15, , 4
2020/1/2, 95, 44, , 22, , 7
2020/1/3, 114, 13, , 9, , 3
2020/1/4, 49, 15, , 11, , 4
2020/1/5, 43, 31, , 15, , 5
2020/1/6, 95, 48, , 24, , 7
2020/1/7, 112, 39, , 19, , 6
2020/1/8, 108, 27, , 16, , 7
2020/1/9, 87, 29, , 17, , 6
2020/1/10, 92, 15, , 15, , 5
2020/1/11, 54, 25, , 13, , 5
2020/1/12, 76, 25, , 19, , 6
2020/1/13, 81, 44, , 21, , 8
2020/1/14, 119, 44, , 23, , 8
2020/1/15, 103, 50, , 23, , 8
2020/1/16, 112, 45, , 16, , 8
2020/1/17, 131, 46, , 19, , 8
2020/1/18, 129, 42, , 20, , 7
2020/1/19, 106, 36, , 18, , 5
2020/1/20, 92, 33, , 13, , 4
2020/1/21, 80, 18, , 15, , 5
2020/1/22, 62, 22, , 15, , 5
2020/1/23, 73, 45, , 17, , 6
2020/1/24, 114, 33, , 13, , 6
2020/1/25, 101, 38, , 16, , 7
2020/1/26, 112, 56, , 23, , 10
2020/1/27, 150, 42, , 23, , 9
2020/1/28, 119, 15, , 18, , 6
2020/1/29, 57, 15, , 16, , 5
2020/1/30, 58, 13, , 15, , 5
2020/1/31, 53, 17, , 15, , 6
2020/2/1, 63, 12, , 7, , 4
2020/2/2, 48, 24, , 19, , 6
2020/2/3, 65, 19, , 21, , 7
2020/2/4, 65, 25, , 18, , 6
2020/2/5, 59, 20, , 15, , 6
2020/2/6, 71, 35, , 22, , 7
2020/2/7, 57, 56, , 28, , 9
2020/2/8, 109, 46, , 16, , 7
2020/2/9, 106, 14, , 11, , 5
2020/2/10, 53, 11, , 12, , 5
2020/2/11, 45, 17, , 11, , 5
2020/2/12, 51, 25, , 17, , 6
2020/2/13, 65, 33, , 19, , 8
2020/2/14, 101, 35, , 17, , 7
2020/2/15, 107, 34, , 11, , 7
2020/2/16, 80, 32, , 19, , 7
2020/2/17, 63, 17, , 15, , 6
2020/2/18, 58, 25, , 20, , 7
2020/2/19, 62, 30, , 21, , 8
2020/2/20, 77, 22, , 19, , 7
2020/2/21, 71, 24, , 13, , 6
2020/2/22, 66, 12, , 9, , 6
2020/2/23, 42, 13, , 15, , 6
2020/2/24, 50, 19, , 19, , 8
2020/2/25, 65, 18, , 23, , 8
2020/2/26, 64, 21, , 20, , 8
2020/2/27, 68, 33, , 25, , 9
2020/2/28, 88, 31, , 14, , 7
2020/2/29, 68, 26, , 14, , 7
2020/3/1, 64, 25, , 20, , 8
2020/3/2, 82, 25, , 30, , 6
2020/3/3, 75, 31, , 23, , 3
2020/3/4, 79, 46, , 29, , 3
2020/3/5, 102, 30, , 14, , 1
2020/3/6, 89, 30, , 14, , 2
2020/3/7, 88, 29, , 19, , 2
2020/3/8, 77, 39, , 20, , 2
2020/3/9, 97, 42, , 24, , 2
2020/3/10, 103, 19, , 12, , 
2020/3/11, 51, 19, , 10, , 1
2020/3/12, 54, 26, , 16, , 3
2020/3/13, 54, 25, , 11, , 2
2020/3/14, 44, 30, , 12, , 3
