date, pm25, pm10, o3, no2, so2, co
2016/8/29, 81, 16, 32, 4, , 1
2016/8/30, 51, 24, 38, 9, 1, 
2016/8/31, 48, 34, 54, 5, 1, 
2016/9/1, 61, 41, 42, 12, 1, 1
2016/9/2, 72, 37, 50, 7, , 1
2016/9/3, 74, 26, 49, 3, 1, 
2016/9/4, 58, 8, 23, 2, , 
2016/9/5, 38, 12, 30, 4, 1, 1
2016/9/6, 45, 24, 42, 11, 3, 1
2016/9/7, 69, 40, 45, 11, 1, 2
2016/9/8, 92, 38, 50, 10, , 2
2016/9/9, 86, 44, 59, 8, 1, 2
2016/9/10, 107, 45, 70, 9, 2, 2
2016/9/11, 109, 46, 59, 13, 1, 2
2016/9/12, 100, 47, 55, 11, 1, 2
2016/9/13, 88, 29, 37, 6, 1, 2
2016/9/14, 51, 39, 41, 11, 3, 2
2016/9/15, 59, 48, 50, 9, 3, 3
2016/9/16, 86, 45, 41, 5, 1, 2
2016/9/17, 70, 16, 18, 4, , 2
2016/9/18, 48, 26, 28, 6, 2, 3
2016/9/19, 54, 30, 24, 6, 4, 2
2016/9/20, 57, 25, 23, 8, 3, 1
2016/9/21, 63, 30, 27, 6, 3, 
2016/9/22, 66, 42, 30, 10, 2, 1
2016/9/23, 93, 37, 29, 8, 1, 1
2016/9/24, 83, 35, 32, 7, 2, 1
2016/9/25, 89, 31, 28, 10, 3, 1
2016/9/26, 73, 41, 26, 12, 3, 2
2016/9/27, 92, 47, 32, 6, 4, 1
2016/9/28, 102, 24, 28, 4, 1, 1
2016/9/29, 46, 30, 27, 8, 1, 1
2016/9/30, 55, 34, 28, 7, 2, 2
2016/4/1, 67, 32, 35, 5, 5, 6
2016/4/2, 91, 27, 39, 4, 4, 5
2016/4/3, 74, 45, 40, 7, 9, 6
2016/4/4, 103, 59, 50, 10, 6, 7
2016/4/5, 129, 31, 35, 4, 2, 5
2016/4/6, 87, 31, 35, 5, 2, 4
2016/4/7, 85, 24, 29, 6, 7, 2
2016/4/8, 74, 30, 30, 4, 6, 2
2016/4/9, 87, 28, 24, 3, 5, 2
2016/4/10, 80, 29, 27, 5, 6, 2
2016/4/11, 85, 58, 22, 7, 10, 4
2016/4/12, 139, 53, 39, 7, 3, 4
2016/4/13, 127, 47, 21, 6, 8, 4
2016/4/14, 122, 29, 33, 3, 1, 2
2016/4/15, 87, 23, 32, 4, 2, 3
2016/4/16, 71, 28, 30, 2, 3, 3
2016/4/17, 89, 15, 37, 2, 2, 3
2016/4/18, 52, 22, 33, 4, 2, 3
2016/4/19, 64, 15, 35, 3, 2, 2
2016/4/20, 44, 26, 39, 3, 2, 3
2016/4/21, 66, 29, 36, 3, 3, 4
2016/4/22, 69, 39, 39, 4, 3, 4
2016/4/23, 95, 9, 35, 2, 1, 3
2016/4/24, 40, 22, 33, 3, 3, 4
2016/4/25, 71, 29, 33, 3, 3, 4
2016/4/26, 78, 18, 29, 3, 2, 4
2016/4/27, 66, 19, 38, 3, 2, 4
2016/4/28, 60, 30, 44, 4, 8, 5
2016/4/29, 92, 28, 47, 4, 10, 4
2016/4/30, 81, 32, 42, 3, 10, 5
2016/5/1, 95, 28, 37, 4, 6, 5
2016/5/2, 86, 27, 40, 4, 7, 5
2016/5/3, 80, 19, 35, 4, 2, 4
2016/5/4, 69, 13, 48, 4, 3, 4
2016/5/5, 61, 27, 51, 4, 5, 5
2016/5/6, 67, 27, 50, 4, 4, 5
2016/5/7, 66, 23, 47, 4, 5, 5
2016/5/8, 68, 21, 45, 4, 4, 5
2016/5/9, 60, 26, 48, 5, 5, 5
2016/5/10, 59, 29, 55, 5, 5, 5
2016/5/11, 67, 25, 50, 5, 3, 3
2016/5/12, 63, 18, 51, 4, 1, 
2016/5/13, 57, 24, 46, 3, , 
2016/5/14, 62, 15, 34, 2, , 
2016/5/15, 35, 12, 27, 2, , 1
2016/5/16, 38, 12, 35, 2, 1, 1
2016/5/17, 36, 15, 38, 3, 1, 1
2016/5/18, 59, 29, 49, 4, 4, 2
2016/5/19, 77, 36, 57, 5, 8, 2
2016/5/20, 93, 22, 43, 4, 1, 2
2016/5/21, 65, 30, 59, 4, 3, 2
2016/5/22, 74, 30, 65, 4, 3, 2
2016/5/23, 68, 28, 50, 4, 2, 2
2016/5/24, 59, 36, 42, 4, 1, 2
2016/5/25, 75, 28, 27, 4, , 2
2016/5/26, 75, 27, 48, 4, 1, 3
2016/5/27, 76, 31, 54, 5, 4, 3
2016/5/28, 82, 24, 29, 4, 2, 3
2016/5/29, 83, 20, 43, 4, 1, 3
2016/5/30, 61, 21, 37, 4, 1, 3
2016/5/31, 67, 15, 45, 4, 1, 3
2016/6/1, 53, 15, 44, 4, 1, 3
2016/6/2, 59, 23, 44, 4, 1, 3
2016/6/3, 59, 28, 58, 5, 4, 4
2016/6/4, 72, 18, 45, 4, 1, 3
2016/6/5, 51, 11, 43, 3, 2, 3
2016/6/6, 36, 16, 47, 3, 2, 2
2016/6/7, 42, 23, 53, 4, 2, 1
2016/6/8, 57, 13, 41, 2, , 
2016/6/9, 48, 21, 44, 3, 1, 
2016/6/10, 51, 10, 42, 2, 2, 
2016/6/11, 39, 17, 45, 3, 3, 1
2016/6/12, 50, 22, 43, 4, 2, 1
2016/6/13, 56, 21, 37, 4, 2, 1
2016/6/14, 68, 17, 41, 3, 1, 1
2016/6/15, 62, 11, 39, 2, , 1
2016/6/16, 39, 15, 35, 2, 1, 1
2016/6/17, 48, 9, 40, 2, , 1
2016/6/18, 41, 11, 42, 2, 1, 1
2016/6/19, 49, 13, 25, 4, 1, 1
2016/6/20, 57, 16, 36, 3, , 2
2016/6/21, 56, 15, 47, 4, 1, 2
2016/6/22, 52, 23, 61, 5, 2, 1
2016/6/23, 60, 33, 56, 4, 1, 
2016/6/24, 85, 43, 49, 2, 2, 
2016/6/25, 88, 15, 27, 1, 1, 
2016/6/26, 50, 17, 36, 3, 1, 
2016/6/27, 52, 15, 40, 2, 1, 
2016/6/28, 48, 18, 39, 5, 2, 
2016/6/29, 48, 18, 39, 4, 1, 
2016/6/30, 52, 20, 43, 3, 1, 
2016/1/5, 185, 90, , 10, 10, 
2016/1/6, 185, 72, , 8, 12, 
2016/1/7, 169, 42, , 7, 5, 
2016/1/8, 118, 42, , 8, 8, 
2016/1/9, 106, 69, , 7, 10, 
2016/1/10, 166, 66, , 9, 9, 
2016/1/11, 164, 64, , 8, 9, 
2016/1/12, 158, 19, , 4, 2, 
2016/1/13, 69, 25, , 5, 3, 
2016/1/14, 81, 64, , 8, 10, 
2016/1/15, 160, 40, , 5, 7, 
2016/1/16, 116, 68, , 6, 13, 
2016/1/17, 161, 59, , 6, 6, 
2016/1/18, 145, 83, , 11, 11, 
2016/1/19, 182, 60, , 7, 4, 
2016/1/20, 146, 20, , 3, 3, 
2016/1/21, 76, 48, , 6, 7, 
2016/1/22, 126, 65, 20, 8, 9, 7
2016/1/23, 160, 49, 12, 6, 6, 5
2016/1/24, 132, 34, 11, 7, 4, 6
2016/1/25, 97, 31, 10, 7, 5, 6
2016/1/26, 93, 26, 18, 6, 3, 4
2016/1/27, 75, 18, 27, 4, 2, 4
2016/1/28, 54, 30, 20, 6, 4, 5
2016/1/29, 82, 13, 24, 3, 2, 4
2016/1/30, 47, 11, 29, 2, 1, 4
2016/1/31, 39, 15, 25, 3, 2, 4
2016/2/1, 55, 9, 30, 2, 1, 4
2016/2/2, 35, 11, 29, 2, 1, 4
2016/2/3, 40, 12, 23, 2, 1, 5
2016/2/4, 42, 17, 26, 3, 2, 5
2016/2/5, 58, 23, 19, 4, 3, 6
2016/2/6, 77, 21, 29, 3, 3, 6
2016/2/7, 69, 16, 26, 3, 2, 5
2016/2/8, 54, 11, 29, 3, 1, 5
2016/2/9, 40, 18, 27, 3, 4, 6
2016/2/10, 54, 14, 26, 2, 2, 6
2016/2/11, 59, 29, 19, 6, 5, 7
2016/2/12, 88, 51, 17, 7, 9, 9
2016/2/13, 139, 51, 19, 6, 6, 9
2016/2/14, 137, 61, 9, 7, 9, 10
2016/2/15, 159, 22, 24, 3, 3, 7
2016/2/16, 74, 28, 17, 4, 5, 7
2016/2/17, 86, 55, 4, 8, 8, 9
2016/2/18, 137, 41, 19, 6, 4, 3
2016/2/19, 111, 36, 26, 4, 2, 2
2016/2/20, 100, 6, 29, 2, , 1
2016/2/21, 36, 5, 33, 1, 1, 1
2016/2/22, 31, 13, 32, 2, 1, 2
2016/2/23, 52, 18, 30, 3, 3, 2
2016/2/24, 56, 34, 26, 6, 6, 3
2016/2/25, 96, 42, 19, 7, 4, 2
2016/2/26, 110, 51, 27, 6, 12, 
2016/2/27, 131, 58, 29, 5, 10, 
2016/2/28, 154, 39, 23, 5, 6, 
2016/2/29, 112, 28, 19, 4, 5, 
2016/3/1, 90, 50, 23, 7, 4, 
2016/3/2, 138, 53, 11, 7, 6, 
2016/3/3, 146, 52, 23, 8, 8, 
2016/3/4, 136, 52, 16, 6, 8, 
2016/3/5, 137, 31, 23, 4, 4, 
2016/3/6, 92, 40, 22, 7, 6, 
2016/3/7, 117, 46, 20, 5, 5, 
2016/3/8, 134, 41, 23, 6, 8, 4
2016/3/9, 116, 31, 19, 5, 6, 2
2016/3/10, 95, 42, 13, 5, 6, 2
2016/3/11, 121, 29, 16, 3, 3, 2
2016/3/12, 89, 37, 25, 3, 4, 2
2016/3/13, 104, 49, 25, 5, 7, 3
2016/3/14, 137, 23, 20, 4, 3, 2
2016/3/15, 77, 35, 33, 7, 5, 4
2016/3/16, 97, 74, 36, 7, 9, 8
2016/3/17, 161, 41, 23, 4, 3, 4
2016/3/18, 111, 22, 31, 3, 4, 3
2016/3/19, 66, 19, 27, 2, 1, 2
2016/3/20, 65, 19, 27, 2, 2, 3
2016/3/21, 63, 14, 33, 2, 1, 3
2016/3/22, 49, 41, 29, 5, 8, 4
2016/3/23, 115, 44, 31, 6, 13, 5
2016/3/24, 123, 46, 28, 5, 4, 5
2016/3/25, 126, 31, 33, 3, 4, 4
2016/3/26, 88, 41, 37, 3, 7, 5
2016/3/27, 116, 26, 36, 2, 3, 4
2016/3/28, 84, 18, 33, 3, 2, 4
2016/3/29, 56, 16, 28, 4, 2, 4
2016/3/30, 55, 29, 24, 7, 6, 5
2016/3/31, 86, 21, 33, 3, 5, 4
2015/10/1, 113, 65, , 11, 8, 
2015/10/2, 123, 57, , 5, 6, 
2015/10/3, 106, 32, , 3, 3, 
2015/10/4, 80, 55, , 6, 5, 
2015/10/5, 122, 60, , 6, 5, 
2015/10/6, 135, 45, , 4, 4, 
2015/10/7, 73, 41, , 7, 9, 
2015/10/8, 83, 46, , 8, 11, 
2015/10/9, 90, 43, , 5, 8, 
2015/10/10, 83, 40, , 4, 6, 
2015/10/11, 85, 27, , 6, 3, 
2015/10/12, 80, 38, , 7, 6, 
2015/10/13, 111, 52, , 7, 6, 
2015/10/14, 140, 44, , 6, 4, 
2015/10/15, 111, 41, , 6, 5, 
2015/10/16, 111, 40, , 4, 4, 
2015/10/17, 110, 37, , 5, 4, 
2015/10/18, 113, 45, , 8, 8, 
2015/10/19, 124, 41, , 7, 5, 
2015/10/20, 110, 34, , 3, 2, 
2015/10/21, 95, 32, , 6, 5, 
2015/10/22, 85, 22, , 2, 2, 
2015/10/23, 58, 38, , 3, 4, 
2015/10/24, 79, 38, , 4, 3, 
2015/10/25, 99, 40, , 8, 5, 
2015/10/26, 96, 48, , 9, 6, 
2015/10/27, 124, 46, , 8, 9, 
2015/10/28, 117, 63, , 10, 12, 
2015/10/29, 143, 87, , 11, 12, 
2015/10/30, 182, 71, , 9, 6, 
2015/10/31, 165, 42, , 6, 3, 
2015/11/1, 113, 50, , 11, 6, 
2015/11/2, 122, 79, , 13, 8, 
2015/11/3, 170, 80, , 12, 8, 
2015/11/4, 172, 69, , 12, 5, 
2015/11/5, 152, 81, , 11, 5, 
2015/11/6, 170, 61, , 8, 3, 
2015/11/7, 146, 18, , 2, 1, 
2015/11/8, 59, 16, , 3, , 
2015/11/10, 43, 12, , 2, , 
2015/11/11, 45, 22, , 4, 1, 
2015/11/12, 69, 31, , 7, 2, 
2015/11/13, 86, 13, , 2, , 
2015/11/14, 37, 9, , 3, 1, 
2015/11/15, 38, 22, , 6, 2, 
2015/11/16, 69, 22, , 6, 2, 
2015/11/17, 68, 9, , 2, 1, 
2015/11/18, 34, 13, , 3, 1, 
2015/11/19, 40, 11, , 3, 1, 
2015/11/20, 42, 34, , 5, 2, 
2015/11/21, 87, 35, , 9, 3, 
2015/11/22, 102, 37, , 7, 4, 
2015/11/23, 108, 33, , 7, 2, 
2015/11/24, 98, 39, , 8, 2, 
2015/11/25, 111, 69, , 9, 10, 
2015/11/26, 160, 83, , 9, 8, 
2015/11/27, 176, 51, , 7, 4, 
2015/11/28, 136, 13, , 3, 2, 
2015/11/29, 52, 8, , 2, , 
2015/11/30, 35, 10, , 2, , 
2015/12/1, 40, 22, , 5, 2, 
2015/12/2, 59, 34, , 7, 3, 
2015/12/3, 88, 31, , 5, 2, 
2015/12/4, 87, 19, , 4, 2, 
2015/12/5, 66, 15, , 3, 2, 
2015/12/6, 58, 30, , 5, 3, 
2015/12/7, 88, 55, , 8, 6, 
2015/12/8, 142, 29, , 6, 1, 
2015/12/9, 78, 31, , 2, 2, 
2015/12/10, 73, 33, , 5, 3, 
2015/12/11, 90, 14, , 2, 1, 
2015/12/12, 39, 10, , 1, 1, 
2015/12/13, 47, 24, , 10, 2, 
2015/12/14, 74, 68, , 11, 9, 
2015/12/15, 160, 54, , 10, 2, 
2015/12/16, 139, 33, , 9, 2, 
2015/12/17, 99, 27, , 7, 2, 
2015/12/18, 72, 34, , 7, 2, 
2015/12/19, 91, 26, , 5, 1, 
2015/12/20, 84, 19, , 6, 2, 
2015/12/21, 64, 12, , 4, 2, 
2015/12/22, 45, 12, , 4, 1, 
2015/12/23, 50, 35, , 7, 3, 
2015/12/24, 103, 24, , 3, 2, 
2015/12/25, 77, 9, , 2, 1, 
2015/12/26, 42, 16, , 4, 3, 
2015/12/27, 59, 22, , 3, 2, 
2015/12/28, 62, 19, , 4, 3, 
2015/12/29, 67, 29, , 4, 9, 
2015/12/30, 81, , , , , 
2015/7/1, 56, 21, , 3, 1, 
2015/7/2, 52, 28, , 4, 4, 
2015/7/3, 56, 29, , 3, 2, 
2015/7/4, 68, 41, , 7, 3, 
2015/7/5, 84, 32, , 3, 1, 
2015/7/6, 70, 25, , 4, 1, 
2015/7/7, 62, 26, , 2, , 
2015/7/8, 53, 14, , 2, , 
2015/7/9, 39, 14, , 1, , 
2015/7/10, 44, 15, , 3, , 
2015/7/11, 43, 22, , 4, 1, 
2015/7/12, 55, 15, , 1, 1, 
2015/7/13, 46, 20, , 2, , 
2015/7/14, 56, 36, , 2, 1, 
2015/7/15, 60, 24, , 5, 1, 
2015/7/16, 60, 35, , 6, 1, 
2015/7/17, 81, 36, , 3, , 
2015/7/18, 75, 32, , 2, 1, 
2015/7/19, 69, 22, , 2, , 
2015/7/20, 49, 21, , 3, 1, 
2015/7/21, 56, 25, , 4, 1, 
2015/7/22, 58, 24, , 2, , 
2015/7/23, 56, 28, , 6, 2, 
2015/7/24, 57, 30, , 2, 2, 
2015/7/25, 66, 17, , 1, , 
2015/7/26, 38, 14, , 3, 1, 
2015/7/27, 49, 13, , 2, 1, 
2015/7/28, 35, 18, , 3, 1, 
2015/7/29, 41, 17, , 2, , 
2015/7/30, 36, 20, , 3, , 
2015/7/31, 43, 29, , 4, 1, 
2015/8/1, 55, 30, , 4, 4, 
2015/8/2, 67, 43, , 10, 7, 
2015/8/3, 84, 45, , 5, 5, 
2015/8/4, 83, 41, , 3, 1, 
2015/8/5, 74, 29, , 5, 2, 
2015/8/6, 68, 47, , 6, 7, 
2015/8/7, 89, 45, , 5, 4, 
2015/8/8, 91, 36, , 3, 1, 
2015/8/9, 83, 30, , 3, , 
2015/8/10, 66, 41, , 4, 4, 
2015/8/11, 78, 45, , 6, 2, 
2015/8/12, 79, 28, , 3, 2, 
2015/8/13, 71, 35, , 3, 2, 
2015/8/14, 64, 34, , 1, 2, 
2015/8/15, 73, 25, , 3, 1, 
2015/8/16, 77, 33, , 3, 1, 
2015/8/17, 74, 38, , 2, 1, 
2015/8/18, 72, 33, , 3, 1, 
2015/8/19, 60, 35, , 4, 1, 
2015/8/20, 74, 37, , 4, 2, 
2015/8/21, 74, 33, , 3, 1, 
2015/8/22, 71, 28, , 2, 2, 
2015/8/23, 72, 29, , 2, 1, 
2015/8/24, 67, 20, , 2, 1, 
2015/8/25, 54, 18, , 3, 2, 
2015/8/26, 50, 28, , 4, 2, 
2015/8/27, 62, 28, , 2, 1, 
2015/8/28, 75, 17, , 3, , 
2015/8/29, 50, 26, , 2, 2, 
2015/8/30, 69, 37, , 5, 3, 
2015/8/31, 81, 44, , 6, 2, 
2015/9/1, 89, 24, , 3, , 
2015/9/2, 49, 26, , 5, 2, 
2015/9/3, 61, 29, , 5, 1, 
2015/9/4, 64, 18, , 2, 1, 
2015/9/5, 43, 9, , , 1, 
2015/9/6, 36, 10, , , 2, 
2015/9/7, 34, 9, , 1, 2, 
2015/9/8, 35, 16, , 5, 4, 
2015/9/9, 56, 31, , 6, 5, 
2015/9/10, 77, 23, , 4, 3, 
2015/9/11, 60, 25, , 2, 3, 
2015/9/12, 71, 29, , 2, 3, 
2015/9/13, 81, 35, , 2, 4, 
2015/9/14, 67, 16, , 4, 1, 
2015/9/15, 50, 34, , 6, 3, 
2015/9/16, 78, 35, , 3, 1, 
2015/9/17, 63, 31, , 3, 1, 
2015/9/18, 42, 24, , 6, 2, 
2015/9/19, 57, 12, , 1, , 
2015/9/20, 43, 17, , 3, 2, 
2015/9/21, 45, 28, , 4, 3, 
2015/9/22, 67, 37, , 5, 3, 
2015/9/23, 79, 25, , 4, 3, 
2015/9/24, 50, 30, , 4, 2, 
2015/9/25, 69, 19, , 1, , 
2015/9/26, 50, 14, , 1, 2, 
2015/9/27, 41, 21, , 4, 4, 
2015/9/28, 58, 23, , 4, 5, 
2015/9/29, 56, 31, , 7, 8, 
2015/9/30, 71, 57, , 10, 7, 
2015/4/9, 70, 34, , 2, , 
2015/4/10, 87, , , , , 
2015/4/13, 41, 21, , 2, 2, 
2015/4/14, 44, 32, , 4, 2, 
2015/4/15, 68, 27, , 4, 3, 
2015/4/16, 63, 27, , 4, 6, 
2015/4/17, 67, 15, , 3, 4, 
2015/4/18, 50, 20, , 3, 5, 
2015/4/19, 60, 44, , 3, 7, 
2015/4/20, 47, 45, , 4, 7, 
2015/4/21, 59, 34, , 6, 9, 
2015/4/22, 72, 42, , 5, 4, 
2015/4/23, 83, 47, , 8, 4, 
2015/4/24, 97, 43, , 5, 3, 
2015/4/25, 99, 17, , 3, 1, 
2015/4/26, 63, 30, , 5, 2, 
2015/4/27, 80, 19, , 3, 2, 
2015/4/28, 70, 19, , 4, 3, 
2015/4/29, 60, 40, , 7, 4, 
2015/4/30, 102, 32, , 5, 4, 
2015/5/1, 96, 22, , 4, 4, 
2015/5/2, 75, 31, , 5, 7, 
2015/5/3, 94, 19, , 5, 1, 
2015/5/4, 67, 34, , 6, 3, 
2015/5/5, 87, 18, , 4, , 
2015/5/6, 69, 22, , 6, 2, 
2015/5/7, 64, 20, , 4, 3, 
2015/5/8, 53, 31, , 5, 6, 
2015/5/9, 76, 22, , 2, 1, 
2015/5/10, 51, 15, , 2, 2, 
2015/5/11, 45, 26, , 4, 2, 
2015/5/12, 55, 18, , 3, 1, 
2015/5/13, 46, 24, , 4, 2, 
2015/5/14, 59, 19, , 3, 4, 
2015/5/15, 48, 29, , 4, 6, 
2015/5/16, 73, 17, , 1, , 
2015/5/17, 49, 26, , 4, 2, 
2015/5/18, 60, 29, , 4, 3, 
2015/5/19, 62, 24, , 4, 1, 
2015/5/20, 64, 28, , 3, 2, 
2015/5/21, 75, 31, , 5, 4, 
2015/5/22, 77, 28, , 4, 2, 
2015/5/23, 71, 32, , 5, 3, 
2015/5/24, 77, 38, , 7, 1, 
2015/5/25, 90, 27, , 3, 1, 
2015/5/26, 57, 17, , 3, 2, 
2015/5/27, 45, 17, , 3, 2, 
2015/5/28, 46, 24, , 4, 2, 
2015/5/29, 61, 20, , 2, , 
2015/5/30, 49, 14, , 2, 1, 
2015/5/31, 44, 22, , 3, 1, 
2015/6/1, 54, 20, , 3, 1, 
2015/6/2, 49, 22, , 3, 1, 
2015/6/3, 48, 16, , 1, 1, 
2015/6/4, 43, 25, , 4, 4, 
2015/6/5, 61, 25, , 3, 1, 
2015/6/6, 57, 23, , 2, 1, 
2015/6/7, 57, 24, , 3, 3, 
2015/6/8, 52, 20, , 3, 3, 
2015/6/9, 48, 24, , 3, 2, 
2015/6/10, 60, 28, , 5, 3, 
2015/6/11, 62, 31, , 4, 3, 
2015/6/12, 70, 32, , 2, 1, 
2015/6/13, 78, 23, , 2, , 
2015/6/14, 59, 17, , 2, 1, 
2015/6/15, 47, 14, , 2, 1, 
2015/6/16, 39, 17, , 2, , 
2015/6/17, 38, 19, , 4, 1, 
2015/6/18, 54, 13, , 1, , 
2015/6/19, 38, 14, , 2, 1, 
2015/6/20, 46, 13, , 1, 1, 
2015/6/21, 43, 19, , 3, 1, 
2015/6/22, 48, 14, , 2, , 
2015/6/23, 36, 19, , 2, 1, 
2015/6/24, 46, 23, , 4, , 
2015/6/25, 55, 38, , 7, 2, 
2015/6/26, 78, 34, , 4, 2, 
2015/6/27, 85, 28, , 2, , 
2015/6/28, 73, 18, , 3, , 
2015/6/29, 53, 32, , 5, 1, 
2015/6/30, 69, 23, , 4, 3, 
2014/10/1, 108, , 7, 10, 1, 
2014/10/2, 102, , 24, 13, 6, 
2014/10/3, 129, , 30, 11, 7, 
2014/10/6, 93, , 26, 8, 5, 
2014/10/7, 111, , 19, 8, 1, 
2014/10/8, 96, , 25, 7, 1, 
2014/10/9, 80, , 24, 9, 1, 
2014/10/10, 80, , 31, 11, 5, 
2014/10/11, 117, , 22, 7, 1, 
2014/10/12, 100, , 25, 9, 3, 
2014/10/13, 103, , 17, 7, 1, 
2014/10/14, 97, , 17, 10, 1, 
2014/10/15, 74, , 14, 10, 2, 
2014/10/16, 84, , 15, 7, 1, 
2014/9/15, 83, 29, , 7, 2, 
2014/9/16, 66, 25, 34, 7, 2, 
2014/9/17, 75, , 39, 7, 2, 
2014/9/18, 92, , 39, 7, 2, 
2014/9/19, 94, , 34, 8, 1, 
2014/9/20, 105, , 32, 4, , 
2014/9/21, 90, , 28, 3, 1, 
2014/9/22, 57, , 26, 3, 1, 
2014/9/23, 54, , 28, 7, 2, 
2014/9/24, 66, , 21, 7, 2, 
2014/9/25, 74, , 19, 7, , 
2014/9/26, 64, , 27, 4, 1, 
2014/9/27, 60, , 29, 8, 3, 
2014/9/28, 86, , 25, 13, 2, 
2014/9/29, 83, , 12, 14, 2, 
2014/9/30, 103, , 10, 10, 1, 
2020/3/31, , 27, 28, 8, 3, 3
2020/6/15, , 19, 34, 11, 2, 
2020/1/1, , 23, 21, 2, 1, 1
2020/1/2, , 46, 11, 13, 6, 4
2020/1/4, , 9, 26, 2, 1, 1
2020/1/5, , 21, 22, 4, 3, 2
2019/12/4, , 34, 13, 11, 4, 3
2019/12/5, , 34, 11, 9, 4, 3
2019/12/6, , 12, 19, 5, 4, 2
2019/12/7, , 9, 18, 4, 3, 2
2019/12/8, , 15, 16, 9, 4, 2
2019/12/9, , 22, 20, 9, 3, 3
2019/12/10, , 41, 11, 12, 4, 4
2019/12/11, , 41, 10, 13, 4, 4
2019/12/12, , 38, 9, 11, 5, 4
2019/12/13, , 15, 19, 6, 1, 2
2019/12/14, , 9, 23, 4, 2, 2
2019/12/15, , 27, 14, 12, 4, 3
2019/12/16, , 36, 6, 14, 4, 5
2019/12/17, , 30, 9, 11, 4, 3
2019/12/18, , 48, 7, 15, 5, 6
2019/12/19, , 21, 22, 9, 4, 2
2019/12/20, , 33, 15, 12, 4, 4
2019/12/21, , 38, 10, 9, 3, 3
2019/12/22, , 29, 12, 7, 1, 3
2019/12/23, , 21, 15, 7, 2, 3
2019/12/24, , 34, 10, 8, 3, 4
2019/12/25, , 12, 17, 4, 1, 2
2019/12/26, , 10, 16, 4, 2, 2
2019/12/27, , 9, 18, 3, 2, 2
2019/12/28, , 16, 20, 5, 4, 2
2018/12/31, , 19, 28, 2, 2, 1
2018/11/4, , 40, 15, 7, 3, 2
2018/5/3, , 20, 41, 4, 2, 4
2018/5/4, , 14, 46, 4, 4, 4
2018/5/5, , 17, 43, 5, 6, 4
2018/5/6, , 21, 47, 7, 4, 5
2018/1/1, , 16, 24, 3, 3, 2
2018/1/2, , 23, 19, 6, 2, 3
2018/1/3, , 12, 24, 5, 2, 2
2018/1/4, , 12, 25, 5, 1, 2
2018/1/5, , 18, 22, 6, 2, 3
2018/1/6, , 38, 17, 10, 6, 5
2018/1/7, , 28, 20, 5, 4, 4
2018/1/8, , 31, 19, 12, 6, 4
2018/1/9, , 34, 18, 11, 12, 4
2018/1/10, , 44, 8, 12, 9, 6
2018/1/11, , 53, 3, 10, 6, 5
2018/1/12, , 32, 13, 8, 2, 4
2018/1/13, , 18, 20, 4, 4, 3
2018/1/14, , 27, 16, 6, 8, 4
2018/1/15, , 29, 14, 5, 5, 4
2018/1/18, , 12, 23, 5, 1, 2
2018/1/19, , 13, 24, 3, 1, 2
2018/1/20, , 36, 17, 10, 6, 4
2018/1/21, , 51, 17, 10, 11, 5
2018/1/22, , 50, 21, 13, 13, 4
2018/1/23, , 65, 16, 16, 12, 6
2018/1/24, , 40, 9, 11, 3, 4
2018/1/25, , 36, 16, 10, 3, 4
2018/1/26, , 49, 18, 14, 6, 6
2018/1/27, , 50, 9, 9, 3, 6
2018/1/28, , 15, 20, 3, 1, 3
2018/1/29, , 6, 22, 2, , 2
2018/1/30, , 9, 30, 1, 1, 2
2018/1/31, , 22, 21, 7, 3, 4
2018/2/1, , 24, 25, 9, 3, 4
2018/2/2, , 44, 13, 14, 5, 6
2018/2/3, , 43, 12, 10, 5, 6
2018/2/4, , 35, 19, 6, 4, 5
2018/2/5, , 18, 26, 5, 4, 4
2018/2/6, , 39, 26, 8, 5, 6
2017/12/4, , 13, 22, 20, , 1
2017/12/5, , 14, 19, 21, , 1
2017/12/6, , 18, 21, 15, 3, 1
2017/12/7, , 14, 22, 17, 2, 2
2017/12/8, , 16, 19, 22, 2, 2
2017/12/9, , 12, 22, 17, 1, 2
2017/12/10, , 11, 21, 15, 1, 2
2017/12/11, , 9, 21, 13, 1, 2
2017/12/12, , 19, 18, 24, 3, 3
2017/12/13, , 11, 24, 16, 1, 2
2017/12/14, , 21, 20, 26, 3, 3
2017/12/15, , 34, 13, 30, 3, 4
2017/12/16, , 35, 15, 29, 4, 5
2017/12/17, , 33, 15, 36, 4, 4
2017/12/18, , 37, 17, 35, 3, 4
2017/12/19, , 53, 10, 20, 3, 5
2017/12/20, , 27, 17, 8, 2, 4
2017/12/21, , 12, 25, 2, , 2
2017/12/22, , 11, 24, 2, , 2
2017/12/23, , 8, 22, 1, , 2
2017/12/24, , 7, 22, 2, 1, 3
2017/12/25, , 23, 19, 4, 2, 4
2017/12/26, , 25, 17, 7, 3, 4
2017/12/27, , 20, 18, 7, 2, 2
2017/12/28, , 20, 18, 6, 2, 2
2017/12/29, , 27, 18, 6, 2, 3
2017/12/30, , 21, 19, 2, 4, 2
2017/9/9, , 12, 17, 3, , 2
2016/12/14, , 19, 19, 8, 4, 3
2016/12/15, , 36, 13, 14, 7, 6
2016/1/4, , 94, , 26, 13, 
2015/11/9, , 12, , 2, , 
2015/4/8, , 29, , 6, 5, 
2015/4/12, , 25, , 3, 8, 
2015/1/1, , 36, 21, 3, 2, 
