date, pm25, pm10, o3, no2, so2, co
2022/3/13, 111, 49, , , , 
2022/3/14, 110, 28, , , , 
2022/3/15, 72, 45, , , , 
2022/3/16, 115, 54, , , , 
2022/3/17, 125, 43, , , , 
2022/3/18, 93, 45, , , , 
2022/3/19, 104, 35, , , , 
2022/3/20, 88, 42, , , , 
2022/3/21, 90, 61, , , , 
2022/3/22, 132, 66, , , , 
2022/3/23, 132, 44, , , , 
2022/3/24, 104, , , , , 
2022/3/27, 49, 31, , , , 
2022/3/28, 53, 28, , , , 
2022/3/29, 63, 36, , , , 
2022/3/30, 52, 25, , , , 
2022/3/31, 38, 54, , , , 
2021/10/1, 50, 23, , 6, , 4
2021/10/2, 59, 27, , 3, , 3
2021/10/3, 58, 30, , 8, , 4
2021/10/4, 65, 40, , 6, , 4
2021/10/5, 69, 21, , 9, , 4
2021/10/6, 52, 32, , 5, , 4
2021/10/7, 75, 41, , 7, , 3
2021/10/8, 71, 26, , 7, , 4
2021/10/9, 65, 30, , 8, , 4
2021/10/10, 81, 45, , 13, , 5
2021/10/11, 102, 10, , 6, , 4
2021/10/12, 30, 23, , 11, , 5
2021/10/13, 44, 20, , 9, , 4
2021/10/14, 57, 14, , 5, , 4
2021/10/15, 40, 15, , 6, , 4
2021/10/16, 42, 16, , 5, , 4
2021/10/17, 53, 29, , 8, , 5
2021/10/18, 67, 30, , 8, , 5
2021/10/19, 64, 17, , 6, , 4
2021/10/20, 37, 27, , 3, , 4
2021/10/21, 34, 20, , 4, , 4
2021/10/22, 26, 9, , 4, , 4
2021/10/23, 26, 18, , 6, , 5
2021/10/24, 58, 34, , 13, , 6
2021/10/25, 77, 34, , 11, , 5
2021/10/26, 77, 19, , 7, , 5
2021/10/27, 54, 35, , 9, , 5
2021/10/28, 76, 42, , 13, , 5
2021/10/29, 88, 42, , 8, , 5
2021/10/30, 78, 27, , 3, , 5
2021/10/31, 71, 26, , 5, , 5
2021/11/1, 73, 18, , 10, , 6
2021/11/2, 55, 31, , 10, , 6
2021/11/3, 75, 13, , 6, , 5
2021/11/4, 40, 8, , 6, , 5
2021/11/5, 28, 14, , 4, , 5
2021/11/6, 41, 9, , 3, , 5
2021/11/7, 36, 19, , 7, , 5
2021/11/8, 35, 23, , 8, , 6
2021/11/9, 65, 40, , 12, , 8
2021/11/10, 97, 51, , 9, , 8
2021/11/11, 131, 39, , 6, , 7
2021/11/12, 106, 55, , 8, , 8
2021/11/13, 145, 47, , 6, , 8
2021/11/14, 130, 34, , 7, , 7
2021/11/15, 96, 50, , 7, , 7
2021/11/16, 134, 39, , 8, , 8
2021/11/17, 101, 19, , 6, , 6
2021/11/18, 52, 12, , 4, , 6
2021/11/19, 29, 8, , 3, , 6
2021/11/20, 27, 15, , 4, , 6
2021/11/21, 55, 9, , 6, , 6
2021/11/22, 29, 15, , 8, , 6
2021/11/23, 47, 23, , 8, , 7
2021/11/24, 57, 30, , 9, , 7
2021/11/25, 79, 34, , 10, , 7
2021/11/26, 83, 44, , 8, , 8
2021/11/27, 125, 39, , 7, , 8
2021/11/28, 113, 19, , 8, , 7
2021/11/29, 58, 11, , 7, , 7
2021/11/30, 31, 10, , 8, , 7
2021/12/1, 35, 10, , 5, , 7
2021/12/2, 17, 14, , 7, , 8
2021/12/3, 36, 18, , 6, , 7
2021/12/4, 61, 36, , 6, , 9
2021/12/5, 109, 23, , 6, , 8
2021/12/6, 72, 24, , 7, , 7
2021/12/7, 76, 28, , 6, , 2
2021/12/8, 85, 38, , 8, , 3
2021/12/9, 109, 53, , 12, , 5
2021/12/10, 145, 65, , 15, , 7
2021/12/11, 161, 42, , 9, , 4
2021/12/12, 121, 60, , 13, , 8
2021/12/13, 157, 35, , 10, , 6
2021/12/14, 98, 26, , 8, , 4
2021/12/15, 78, 16, , 9, , 3
2021/12/16, 46, 17, , 7, , 3
2021/12/17, 46, 10, , 4, , 3
2021/12/18, 35, 7, , 2, , 2
2021/12/19, 25, 8, , 6, , 3
2021/12/20, 22, 18, , 12, , 4
2021/12/21, 46, 28, , 9, , 4
2021/12/22, 78, 39, , 11, , 5
2021/12/23, 105, , , , , 
2021/12/26, 176, 57, , 12, , 6
2021/12/27, 148, 35, , 6, , 5
2021/12/28, 104, 45, , 11, , 7
2021/12/29, 124, 25, , 10, , 6
2021/12/30, 75, 8, , 4, , 4
2021/12/31, 28, 10, , , , 
2022/1/1, 35, 20, , , , 
2022/1/2, 63, 8, , , , 
2021/7/1, 30, 25, , 5, , 4
2021/7/2, 40, 15, , 3, , 3
2021/7/3, 30, 12, , 3, , 4
2021/7/4, 37, 32, , 9, , 4
2021/7/5, 56, 25, , 6, , 3
2021/7/6, 35, 33, , 5, , 3
2021/7/7, 33, 15, , 3, , 3
2021/7/8, 41, 12, , 4, , 4
2021/7/9, 34, 11, , 3, , 3
2021/7/10, 25, 18, , 2, , 3
2021/7/11, 48, 15, , 4, , 4
2021/7/12, 38, 25, , 4, , 4
2021/7/13, 54, 33, , 6, , 4
2021/7/14, 63, 29, , 5, , 4
2021/7/15, 62, 30, , 9, , 4
2021/7/16, 61, 22, , 2, , 4
2021/7/17, 54, 16, , 1, , 3
2021/7/18, 36, 18, , 4, , 3
2021/7/19, 38, 22, , 4, , 3
2021/7/20, 36, 26, , 7, , 3
2021/7/21, 37, 33, , 8, , 3
2021/7/22, 49, 42, , 10, , 4
2021/7/23, 59, 27, , 6, , 3
2021/7/24, 59, 28, , 3, , 3
2021/7/25, 65, 38, , 6, , 3
2021/7/26, 69, 32, , 7, , 3
2021/7/27, 45, 20, , 8, , 3
2021/7/28, 45, 30, , 5, , 3
2021/7/29, 40, 31, , 9, , 3
2021/7/30, 39, 26, , 7, , 3
2021/7/31, 36, 12, , 3, , 3
2021/8/1, 24, 25, , 4, , 2
2021/8/2, 31, 25, , 9, , 3
2021/8/3, 29, 23, , 8, , 3
2021/8/4, 36, 15, , 4, , 3
2021/8/5, 40, 16, , 6, , 2
2021/8/6, 24, 17, , 8, , 3
2021/8/7, 29, 7, , 2, , 3
2021/8/8, 16, 15, , 9, , 3
2021/8/9, 21, 18, , 13, , 3
2021/8/10, 34, 12, , 7, , 3
2021/8/11, 28, 27, , 11, , 3
2021/8/12, 42, 26, , 14, , 3
2021/8/13, 50, 20, , 6, , 3
2021/8/14, 42, 17, , 9, , 3
2021/8/15, 42, 37, , 7, , 3
2021/8/16, 47, 22, , 3, , 2
2021/8/17, 30, 17, , 4, , 2
2021/8/18, 32, 17, , 5, , 2
2021/8/19, 32, 21, , 7, , 3
2021/8/20, 45, 11, , 6, , 3
2021/8/21, 32, 13, , 4, , 3
2021/8/22, 45, 10, , 2, , 3
2021/8/23, 28, 10, , 3, , 2
2021/8/24, 20, 15, , 6, , 3
2021/8/25, 30, 7, , 4, , 3
2021/8/26, 15, 11, , 7, , 3
2021/8/27, 23, 14, , 7, , 4
2021/8/28, 45, 9, , 5, , 3
2021/8/29, 33, 13, , 6, , 3
2021/8/30, 31, 11, , 3, , 3
2021/8/31, 30, 14, , 4, , 3
2021/9/1, 25, 16, , 8, , 3
2021/9/2, 27, 21, , 8, , 3
2021/9/3, 48, 13, , 4, , 3
2021/9/4, 38, 8, , 2, , 3
2021/9/5, 20, 24, , 6, , 3
2021/9/6, 36, 25, , 9, , 3
2021/9/7, 52, 43, , 16, , 4
2021/9/8, 73, 45, , 12, , 3
2021/9/9, 62, 40, , 15, , 3
2021/9/10, 56, 26, , 13, , 4
2021/9/11, 57, 15, , 5, , 3
2021/9/12, 49, 13, , 5, , 3
2021/9/13, 33, 16, , 6, , 3
2021/9/14, 35, 32, , 7, , 3
2021/9/15, 65, 21, , 7, , 3
2021/9/16, 50, 10, , 5, , 3
2021/9/17, 21, 7, , 2, , 3
2021/9/18, 22, 8, , 2, , 3
2021/9/19, 22, 13, , 8, , 3
2021/9/20, 29, 18, , 8, , 3
2021/9/21, 41, 11, , 6, , 3
2021/9/22, 37, 24, , 6, , 3
2021/9/23, 51, 28, , 3, , 3
2021/9/24, 39, 13, , 5, , 4
2021/9/25, 42, 15, , 4, , 3
2021/9/26, 48, 21, , 5, , 3
2021/9/27, 51, 20, , 6, , 3
2021/9/28, 49, 31, , 4, , 3
2021/9/29, 62, 18, , 9, , 3
2021/9/30, 38, 28, , 9, , 3
2021/4/1, 96, 13, , 14, , 9
2021/4/2, 33, 10, , 3, , 6
2021/4/3, 31, 9, , 3, , 6
2021/4/4, 30, 15, , 3, , 6
2021/4/5, 41, 16, , 4, , 6
2021/4/6, 28, 14, , 6, , 7
2021/4/7, 33, 15, , 4, , 7
2021/4/8, 34, 34, , 6, , 7
2021/4/9, 62, 36, , 8, , 7
2021/4/10, 90, 28, , 4, , 7
2021/4/11, 74, 21, , 6, , 7
2021/4/12, 44, 35, , 10, , 7
2021/4/13, 51, 24, , 4, , 7
2021/4/14, 32, 5, , 5, , 7
2021/4/15, 17, 9, , 6, , 2
2021/4/16, 30, 22, , 7, , 2
2021/4/17, 67, 29, , 8, , 4
2021/4/18, 86, 28, , 9, , 3
2021/4/19, 72, 28, , 10, , 3
2021/4/20, 65, 33, , 7, , 2
2021/4/21, 66, 29, , 3, , 2
2021/4/22, 36, 33, , 5, , 2
2021/4/23, 41, 14, , 4, , 2
2021/4/24, 31, 7, , 2, , 2
2021/4/25, 16, 22, , 8, , 2
2021/4/26, 33, 31, , 8, , 3
2021/4/27, 59, 37, , 7, , 2
2021/4/28, 69, 44, , 9, , 3
2021/4/29, 77, 21, , 5, , 3
2021/4/30, 53, 25, , 3, , 3
2021/5/1, 78, 13, , 2, , 3
2021/5/2, 45, 8, , 3, , 3
2021/5/3, 26, 19, , 7, , 3
2021/5/4, 44, 19, , 3, , 2
2021/5/5, 22, 25, , 5, , 2
2021/5/6, 33, 15, , 7, , 3
2021/5/7, 34, 10, , 5, , 3
2021/5/8, 26, 14, , 3, , 3
2021/5/9, 40, 27, , 6, , 3
2021/5/10, 40, 44, , 5, , 3
2021/5/11, 56, 34, , 5, , 4
2021/5/12, 64, 29, , 4, , 3
2021/5/13, 57, 30, , 4, , 3
2021/5/14, 47, 16, , 4, , 3
2021/5/15, 25, 9, , 4, , 3
2021/5/16, 30, 17, , 8, , 3
2021/5/17, 31, 19, , 5, , 3
2021/5/18, 29, 20, , 4, , 3
2021/5/19, 29, 20, , 8, , 3
2021/5/20, 33, 42, , 5, , 3
2021/5/21, 43, 13, , 4, , 3
2021/5/22, 20, 6, , 2, , 3
2021/5/23, 15, 24, , 6, , 3
2021/5/24, 27, 20, , 5, , 3
2021/5/25, 21, 22, , 6, , 3
2021/5/26, 25, 13, , 5, , 4
2021/5/27, 26, 12, , 6, , 4
2021/5/28, 28, 11, , 4, , 4
2021/5/29, 32, 8, , 2, , 3
2021/5/30, 23, 16, , 7, , 3
2021/5/31, 31, 26, , 10, , 4
2021/6/1, 49, 25, , 5, , 3
2021/6/2, 48, 18, , 3, , 3
2021/6/3, 42, 23, , 8, , 4
2021/6/4, 45, 21, , 6, , 4
2021/6/5, 50, 19, , 5, , 4
2021/6/6, 49, 28, , 7, , 4
2021/6/7, 54, 23, , 5, , 4
2021/6/8, 42, 24, , 4, , 3
2021/6/9, 28, 26, , 12, , 4
2021/6/10, 45, 22, , 10, , 4
2021/6/11, 43, 23, , 7, , 4
2021/6/12, 46, 11, , , , 3
2021/6/13, 24, 18, , 5, , 4
2021/6/14, 44, 31, , 6, , 4
2021/6/15, 52, 15, , 3, , 3
2021/6/16, 26, 33, , 5, , 4
2021/6/17, 59, 32, , 5, , 4
2021/6/18, 58, 28, , 4, , 4
2021/6/19, 65, 24, , 2, , 4
2021/6/20, 49, 32, , 4, , 4
2021/6/21, 54, 29, , 6, , 4
2021/6/22, 63, 17, , 3, , 4
2021/6/23, 36, 24, , 6, , 4
2021/6/24, 50, 16, , 5, , 4
2021/6/25, 37, 16, , 5, , 4
2021/6/26, 46, 10, , 4, , 3
2021/6/27, 28, 21, , 10, , 4
2021/6/28, 39, 26, , 9, , 4
2021/6/29, 48, 15, , 5, , 4
2021/6/30, 31, 18, , 3, , 4
2021/3/3, 143, 41, , 17, , 9
2021/3/4, 86, 15, , 7, , 5
2021/3/5, 35, 24, , 9, , 5
2021/3/6, 46, 19, , 6, , 4
2021/3/7, 38, 24, , 2, , 4
2021/3/8, 50, 60, , 15, , 5
2021/3/9, 117, 79, , 17, , 8
2021/3/10, 153, 40, , 21, , 11
2021/3/11, 102, 21, , 11, , 6
2021/3/12, 40, 13, , 6, , 5
2021/3/13, 25, 11, , 3, , 5
2021/3/14, 27, 20, , 2, , 5
2021/3/15, 54, 31, , 10, , 6
2021/3/16, 72, 17, , 9, , 7
2021/3/17, 47, 22, , 9, , 6
2021/3/18, 61, 19, , 11, , 6
2021/3/19, 52, 12, , 8, , 6
2021/3/20, 33, 12, , 3, , 5
2021/3/21, 39, 20, , 4, , 6
2021/3/22, 44, 28, , 10, , 6
2021/3/23, 56, 39, , 6, , 6
2021/3/24, 83, 66, , 9, , 6
2021/3/25, 146, 72, , 17, , 8
2021/3/26, 148, 38, , 18, , 10
2021/3/27, 74, 12, , 6, , 6
2021/3/28, 37, 30, , 3, , 6
2021/3/29, 59, 35, , 11, , 7
2021/3/30, 66, 53, , 13, , 8
2021/3/31, 88, 53, , 19, , 10
2020/1/4, 31, 27, 21, 6, 1, 3
2020/1/5, 56, 25, 14, 7, 1, 4
2020/1/6, 54, , , 7, , 4
2018/1/1, 57, 24, , 11, 1, 4
2018/1/2, 60, 14, , 8, , 3
2018/1/3, 41, 14, , 7, 1, 3
2018/1/4, 20, 52, , 10, 1, 4
2017/10/1, 79, 30, , 9, , 4
2017/10/2, 77, 16, , 10, , 4
2017/10/3, 58, 10, , 7, , 3
2017/10/4, 41, 8, , 7, , 3
2017/10/5, 31, 7, , 9, , 4
2017/10/6, 29, 7, , 6, , 4
2017/10/7, 46, 5, , 5, , 4
2017/10/8, 24, 8, , 8, , 3
2017/10/9, 30, 11, , 9, , 4
2017/10/10, 44, 12, , 9, , 4
2017/10/11, 43, 8, , 7, , 4
2017/10/12, 5, 13, , 13, , 5
2017/10/13, 31, 22, , 8, , 5
2017/10/14, 80, 18, , 9, , 6
2017/10/15, 59, 28, , 18, , 6
2017/10/16, 82, 40, , 17, , 8
2017/10/17, 104, 48, , 17, , 8
2017/10/18, 130, 39, , 12, , 7
2017/10/19, 114, 39, , 9, 1, 7
2017/10/20, 139, 28, , 11, , 6
2017/10/21, 100, 22, , 11, , 7
2017/10/22, 81, 13, , 12, , 6
2017/10/23, 60, 20, , 10, , 6
2017/10/24, 73, 13, , 8, , 6
2017/10/25, 52, 8, , 9, , 5
2017/10/26, 37, 8, , 8, , 5
2017/10/27, 36, 4, , 5, , 5
2017/10/28, 13, 4, , 3, , 4
2017/10/29, 15, 8, , 8, , 3
2017/10/30, 32, 11, , 12, , 3
2017/10/31, 46, 10, , 5, , 3
2017/11/1, 50, 8, , 9, , 3
2017/11/2, 45, 10, , 13, , 3
2017/11/3, 47, 18, , 13, 1, 4
2017/11/4, 77, 20, , 9, 1, 4
2017/11/5, 80, 20, , 12, , 4
2017/11/6, 80, 15, , 9, 1, 4
2017/11/7, 57, 20, , 7, 1, 3
2017/11/8, 80, 30, , 11, 1, 4
2017/11/9, 107, 23, , 10, 1, 4
2017/11/10, 97, 5, , 5, , 3
2017/11/11, 30, 8, , 9, , 4
2017/11/12, 39, 21, , 13, 1, 5
2017/11/13, 79, 15, , 11, 1, 4
2017/11/14, 69, 19, , 11, 1, 5
2017/11/15, 71, 35, , 13, 1, 6
2017/11/16, 98, 43, , 19, 2, 7
2017/11/17, 115, 37, , 11, 1, 5
2017/11/18, 94, 14, , 5, , 4
2017/11/19, 31, 13, , 11, , 4
2017/11/20, 34, 24, , 11, 1, 5
2017/11/21, 68, 30, , 11, 1, 6
2017/11/22, 77, 34, , 13, 1, 6
2017/11/23, 80, 34, , 13, 2, 6
2017/11/24, 77, 22, , 8, , 6
2017/11/25, 69, 16, , 7, , 5
2017/11/26, 55, 18, , 8, 1, 4
2017/11/27, 45, 15, , 10, 1, 5
2017/11/28, 33, 36, , 17, 1, 9
2017/11/29, 96, 57, , 11, 1, 9
2017/11/30, 152, 35, , 11, 1, 6
2017/12/1, 101, 30, , 12, 1, 7
2017/12/2, 86, 36, , 8, 2, 6
2017/12/3, 104, 22, , 12, 1, 6
2017/12/4, 63, 19, , 10, 1, 5
2017/12/5, 48, 12, , 7, , 5
2017/12/6, 38, 16, , 11, 1, 6
2017/12/7, 50, 20, , 11, 1, 6
2017/12/8, 56, 18, , 9, , 6
2017/12/9, 52, 13, , 6, , 6
2017/12/10, 34, 18, , 10, 1, 6
2017/12/11, 39, 26, , 10, 1, 7
2017/12/12, 63, 21, , 9, 1, 6
2017/12/13, 50, 16, , 11, , 7
2017/12/14, 38, 31, , 18, 1, 8
2017/12/15, 76, 32, , 12, 1, 8
2017/12/16, 87, 25, , 11, 1, 7
2017/12/17, 72, 43, , 12, , 9
2017/12/18, 113, 43, , 12, 1, 8
2017/12/19, 114, 46, , 15, 1, 9
2017/12/20, 124, 30, , 12, 1, 8
2017/12/21, 81, 16, , 10, , 7
2017/12/22, 39, 13, , 4, , 7
2017/12/23, 36, 10, , 2, , 7
2017/12/24, 28, 10, , 2, , 7
2017/12/25, 21, 17, , 4, 1, 8
2017/12/26, 50, 25, , 11, 1, 7
2017/12/27, 68, 42, , 14, 1, 5
2017/12/28, 102, 21, , 11, 1, 3
2017/12/29, 60, 27, , 10, 1, 3
2017/12/30, 73, , , , , 
2017/7/1, 36, 9, , 2, , 2
2017/7/2, 35, 8, , 4, , 2
2017/7/3, 27, 9, , 6, , 2
2017/7/4, 35, 12, , 12, , 3
2017/7/5, 39, 11, , 10, , 2
2017/7/6, 38, 14, , 11, , 3
2017/7/7, 49, 19, , 10, , 4
2017/7/8, 68, 9, , 4, , 3
2017/7/9, 37, 16, , 5, , 3
2017/7/10, 50, 12, , 8, , 3
2017/7/11, 46, 15, , 7, , 3
2017/7/12, 45, 8, , 3, , 2
2017/7/13, 34, 10, , 10, , 1
2017/7/14, 38, 14, , 8, , 1
2017/7/15, 47, 11, , 7, , 1
2017/7/16, 38, 10, , 7, , 1
2017/7/17, 36, 12, , 9, , 2
2017/7/18, 38, 14, , 5, 1, 2
2017/7/19, 40, 19, , 6, 1, 2
2017/7/20, 59, 18, , 5, , 2
2017/7/21, 59, 13, , 3, , 2
2017/7/22, 49, 16, , 4, , 2
2017/7/23, 55, 8, , 6, , 2
2017/7/24, 30, 10, , 6, , 2
2017/7/25, 37, 9, , 7, , 2
2017/7/26, 35, 13, , 7, , 2
2017/7/27, 47, 11, , 7, , 2
2017/7/28, 39, 11, , 8, , 2
2017/7/29, 36, 14, , 8, , 3
2017/7/30, 45, 17, , 10, , 3
2017/7/31, 47, 24, , 9, , 3
2017/8/1, 56, 18, , 6, , 3
2017/8/2, 56, 14, , 6, , 3
2017/8/3, 52, 13, , 6, , 2
2017/8/4, 46, 13, , 5, , 2
2017/8/5, 38, 10, , 5, , 2
2017/8/6, 32, 10, , 9, , 2
2017/8/7, 32, 15, , 5, 1, 2
2017/8/8, 35, 19, , 9, , 3
2017/8/9, 51, 18, , 6, , 3
2017/8/10, 57, 17, , 6, , 3
2017/8/11, 51, 7, , 4, , 3
2017/8/12, 30, 7, , 4, , 3
2017/8/13, 31, 10, , 6, , 2
2017/8/14, 33, 11, , 5, , 2
2017/8/15, 38, 23, , 13, , 4
2017/8/16, 63, 16, , 11, , 4
2017/8/17, 57, 16, , 8, , 4
2017/8/18, 58, 13, , 6, , 3
2017/8/19, 42, 11, , 7, , 3
2017/8/20, 39, 8, , 5, , 3
2017/8/21, 31, 6, , 5, , 3
2017/8/22, 27, 8, , 9, , 3
2017/8/23, 26, 17, , 14, 1, 4
2017/8/24, 47, 22, , 11, , 4
2017/8/25, 64, 20, , 9, , 4
2017/8/26, 61, 22, , 5, , 4
2017/8/27, 67, 9, , 8, , 4
2017/8/28, 29, 15, , 13, , 4
2017/8/29, 41, 21, , 12, 1, 4
2017/8/30, 59, 24, , 9, , 4
2017/8/31, 60, 8, , 7, , 4
2017/9/1, 36, 3, , 4, , 3
2017/9/2, 13, 6, , 5, , 4
2017/9/3, 20, 6, , 7, , 4
2017/9/4, 24, 9, , 6, , 4
2017/9/5, 28, , , , , 
2017/9/10, 42, 9, , 7, , 3
2017/9/11, 33, 9, , 9, , 3
2017/9/12, 40, 10, , 5, , 2
2017/9/13, 28, 6, , 5, , 2
2017/9/14, 22, 7, , 8, , 2
2017/9/15, 24, 12, , 12, 1, 3
2017/9/16, 47, 15, , 9, 1, 4
2017/9/17, 56, 11, , 10, 1, 3
2017/9/18, 40, 20, , 15, 1, 5
2017/9/19, 62, 30, , 15, , 5
2017/9/20, 83, 16, , 8, , 3
2017/9/21, 55, 12, , 11, , 4
2017/9/22, 40, 17, , 7, , 4
2017/9/23, 54, 22, , 6, , 4
2017/9/24, 71, 17, , 6, , 4
2017/9/25, 60, 28, , 9, 10, 5
2017/9/26, 85, 27, , 7, , 4
2017/9/27, 76, 25, , 8, , 4
2017/9/28, 66, 24, , 10, , 4
2017/9/29, 67, 29, , 7, , 4
2017/9/30, 87, 25, , 11, , 4
2017/4/1, 278, 30, , 10, 1, 
2017/4/2, 95, 25, , 15, , 
2017/4/3, 76, 27, , 8, , 5
2017/4/4, 80, 33, , 13, 1, 6
2017/4/5, 94, 10, , 6, , 4
2017/4/6, 33, 8, , 8, , 5
2017/4/7, 26, 12, , 7, , 5
2017/4/8, 45, 16, , 13, 1, 6
2017/4/9, 62, 23, , 10, 1, 6
2017/4/10, 80, 10, , 7, , 4
2017/4/11, 36, 13, , 10, , 5
2017/4/12, 54, 9, , 7, , 5
2017/4/13, 44, 7, , 8, , 5
2017/4/14, 30, 14, , 6, , 5
2017/4/15, 64, 7, , 3, , 4
2017/4/16, 36, 10, , 4, , 5
2017/4/17, 55, 10, , 5, , 4
2017/4/18, 52, 10, , 6, , 4
2017/4/19, 42, 10, , 7, 1, 4
2017/4/20, 41, 15, , 9, 1, 5
2017/4/21, 57, 8, , 6, , 5
2017/4/22, 37, 6, , 5, , 5
2017/4/23, 31, 6, , 8, 1, 5
2017/4/24, 22, 13, , 7, 1, 3
2017/4/25, 52, 11, , 8, , 2
2017/4/26, 41, 20, , 14, 1, 3
2017/4/27, 74, 30, , 12, 1, 4
2017/4/28, 101, 12, , 7, , 3
2017/4/29, 62, 9, , 4, , 2
2017/4/30, 43, 11, , 4, 1, 3
2017/5/1, 55, 12, , 4, , 3
2017/5/2, 48, 14, , 3, 1, 3
2017/5/3, 60, 12, , 6, , 4
2017/5/4, 63, 18, , 11, , 5
2017/5/5, 69, 20, , 8, , 5
2017/5/6, 87, 9, , 5, , 3
2017/5/7, 47, 9, , 8, , 3
2017/5/8, 41, 7, , 8, , 3
2017/5/9, 27, 17, , 9, , 4
2017/5/10, 65, 12, , 6, , 4
2017/5/11, 55, 14, , 7, 1, 4
2017/5/12, 53, 17, , 6, , 4
2017/5/13, 58, 21, , 8, , 5
2017/5/14, 74, 13, , 8, , 4
2017/5/15, 48, 12, , 12, , 4
2017/5/16, 46, 18, , 10, , 4
2017/5/17, 57, 17, , 7, 1, 2
2017/5/18, 62, 21, , 7, 1, 3
2017/5/19, 74, 20, , 6, , 3
2017/5/20, 74, 9, , 3, , 2
2017/5/21, 58, 9, , 8, , 2
2017/5/22, 41, 16, , 13, , 3
2017/5/23, 57, 18, , 7, , 3
2017/5/24, 62, 9, , 6, , 3
2017/5/25, 37, 10, , 8, , 3
2017/5/26, 44, 11, , 9, , 3
2017/5/27, 40, 13, , 8, 1, 3
2017/5/28, 46, 14, , 10, 1, 3
2017/5/29, 48, 22, , 11, , 4
2017/5/30, 61, 12, , 5, , 3
2017/5/31, 47, 11, , 6, 1, 2
2017/6/1, 39, 11, , 9, , 2
2017/6/2, 37, 10, , 5, 1, 2
2017/6/3, 28, 17, , 5, 1, 3
2017/6/4, 56, 10, , 5, , 3
2017/6/5, 41, 14, , 8, , 3
2017/6/6, 51, 7, , 5, , 3
2017/6/7, 33, 10, , 8, , 3
2017/6/8, 39, 14, , 10, , 3
2017/6/9, 40, 11, , 5, , 3
2017/6/10, 42, 11, , 7, , 4
2017/6/11, 40, 13, , 6, , 3
2017/6/12, 50, 9, , 4, , 3
2017/6/13, 37, 8, , 7, , 3
2017/6/14, 36, 11, , 7, , 4
2017/6/15, 42, 11, , 5, , 3
2017/6/16, 42, 9, , 3, , 3
2017/6/17, 37, 10, , 2, , 3
2017/6/18, 33, 11, , 8, , 3
2017/6/19, 39, 16, , 7, , 3
2017/6/20, 54, 10, , 6, , 2
2017/6/21, 32, 14, , 10, , 2
2017/6/22, 40, 16, , 6, , 3
2017/6/23, 48, 10, , 5, , 2
2017/6/24, 46, 10, , 5, , 2
2017/6/25, 46, 7, , 7, , 2
2017/6/26, 36, 11, , 9, , 3
2017/6/27, 44, 17, , 5, , 3
2017/6/28, 56, 12, , 3, , 3
2017/6/29, 47, 8, , 5, , 3
2017/6/30, 37, 9, , 4, , 3
2017/1/2, 93, 17, , 9, , 3
2017/1/3, 55, 9, , 5, , 2
2017/1/4, 26, 16, , 5, , 2
2017/1/5, 43, 24, , 7, 1, 3
2017/1/6, 56, 53, , 11, 2, 5
2017/1/7, 138, 41, , 15, 3, 7
2017/1/8, 110, 90, , 18, 4, 9
2017/1/9, 191, 74, , 17, 8, 7
2017/1/10, 165, 55, , 12, 3, 5
2017/1/11, 132, 25, , 10, 1, 4
2017/1/12, 63, 22, , 9, 1, 4
2017/1/13, 59, 27, , 13, 1, 5
2017/1/14, 79, 29, , 11, 1, 5
2017/1/15, 78, 24, , 12, 1, 5
2017/1/16, 74, 32, , 14, 1, 5
2017/1/17, 90, 46, , 14, 1, 6
2017/1/18, 128, 53, , 12, 4, 6
2017/1/19, 148, 48, , 16, 2, 6
2017/1/20, 133, 44, , 16, 1, 7
2017/1/21, 112, 50, , 9, 3, 7
2017/1/22, 139, 67, , 21, 4, 9
2017/1/23, 164, 58, , 13, 2, 5
2017/1/24, 154, 44, , 13, 1, 5
2017/1/25, 114, 56, , 18, 2, 6
2017/1/26, 145, 79, , 21, 4, 8
2017/1/27, 175, 83, , 19, 7, 8
2017/1/28, 181, 77, , 17, 4, 8
2017/1/29, 175, 128, , 17, 5, 8
2017/1/30, 182, 60, , 11, 5, 6
2017/1/31, 158, 78, , 18, 7, 9
2017/2/1, 181, 94, , 16, 4, 10
2017/2/2, 193, 67, , 11, 4, 6
2017/2/3, 160, 56, , 8, 3, 6
2017/2/4, 149, 56, , 7, 2, 6
2017/2/5, 147, 42, , 7, 2, 5
2017/2/6, 127, 41, , 7, 1, 5
2017/2/7, 122, 30, , 7, 2, 2
2017/2/8, 85, 42, , 10, 5, 
2017/2/9, 118, 51, , 12, 6, 
2017/2/10, 146, 38, , 8, 5, 
2017/2/11, 99, 38, , 6, 5, 
2017/2/12, 113, 47, , 12, 3, 
2017/2/13, 137, 67, , 22, 4, 
2017/2/14, 173, 103, , 33, 5, 
2017/2/15, 224, 91, , 28, 6, 
2017/2/16, 204, 65, , 18, 3, 
2017/2/17, 146, 28, , 10, 1, 
2017/2/18, 89, 22, , 7, 1, 
2017/2/19, 68, 26, , 7, 1, 
2017/2/20, 72, 10, , 7, 1, 
2017/2/21, 36, 12, , 8, 1, 
2017/2/22, 36, 9, , 7, 1, 
2017/2/23, 34, 11, , 8, , 
2017/2/24, 44, 13, , 7, 1, 
2017/2/25, 47, 15, , 8, 2, 
2017/2/26, 57, 27, , 11, 2, 
2017/2/27, 62, 26, , 14, 1, 
2017/2/28, 73, 20, , 7, 1, 
2017/3/1, 59, 13, , 9, 1, 
