name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bielsko biała,2022-12-06,4.8,0.5,2.7,4.3,-4,0.5,2.1,95.8,5.477,100,91.67,"rain,snow",4.4,8.1,21.7,21.4,245.1,1015.5,99.1,4,5.5,0.5,0,10,2022-12-06T07:25:56,2022-12-06T15:43:29,0.49,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"12566099999,11782099999,E0150,E6430,F6434,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-07,2.5,0.3,1.9,-1.5,-4,-2.8,-0.9,82.4,1.325,100,45.83,snow,2.1,11.4,46.7,25,225.9,1013,91.3,26.5,14.4,1.2,1,10,2022-12-07T07:27:05,2022-12-07T15:43:12,0.5,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12566099999,11782099999,E0150,E6430,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-08,3.1,0.4,2.2,2.6,-2.9,-1,-2.3,72.4,0.008,100,25,"rain,snow",2.1,13,32.7,17.9,197.1,1012.5,95.4,38.7,8.4,0.7,1,10,2022-12-08T07:28:12,2022-12-08T15:42:58,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-09,2.8,-0.2,1.2,2.6,-4.2,-0.9,-0.8,87.1,3.025,100,37.5,snow,2.3,12.4,18,17.7,65.9,1008.2,97,11,7.8,0.5,0,10,2022-12-09T07:29:17,2022-12-09T15:42:48,0.51,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-10,-0.1,-1.5,-0.4,-0.2,-5.3,-1.7,-0.8,96.9,3.002,100,16.67,"rain,snow",6.3,11.8,28.1,10.9,7.8,1006.2,100,0.6,3.5,0.2,0,10,2022-12-10T07:30:19,2022-12-10T15:42:40,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12566099999,11782099999,E6430,F6434,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-11,-0.7,-4.4,-2.6,-3.6,-10.4,-6.7,-3.4,94.3,11.3,100,100,snow,13,21.2,32.6,17.8,289.4,1005.7,100,1.7,9,0.7,1,10,2022-12-11T07:31:19,2022-12-11T15:42:36,0.55,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12566099999,11782099999,F6434,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-12,-2.9,-5.3,-4,-8.5,-11.2,-10.1,-5.4,89.6,7.034,100,95.83,snow,6.5,32.5,46.8,25,238,1007.9,100,2.3,5,0.4,0,10,2022-12-12T07:32:17,2022-12-12T15:42:35,0.59,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12566099999,11782099999,E6430,F6434,11918099999,11787099999,12600099999,F6525,remote,12560099999,F8705"
bielsko biała,2022-12-13,-3.9,-11.9,-6.1,-6.9,-17.8,-10.2,-8.5,83.5,0.296,100,4.17,snow,0.7,33.3,18.2,21.4,236,1015,79.9,11.7,9.5,0.8,0,10,2022-12-13T07:33:12,2022-12-13T15:42:37,0.62,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-14,-3.3,-13.8,-7.1,-3.3,-21.2,-12.3,-9.5,83.5,1.065,100,25,snow,3.3,35.5,25.7,21.6,98.5,1010.2,85.2,10.6,8.9,0.6,1,10,2022-12-14T07:34:05,2022-12-14T15:42:43,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"12566099999,11782099999,11918099999,11787099999,12600099999,F6525,remote,12560099999,F8705"
bielsko biała,2022-12-15,-1.9,-4.2,-2.6,-2,-6.7,-4,-3.4,94.8,3.355,100,25,snow,5,39.6,14.6,10.9,343.9,1010.2,97.5,2.7,3.7,0.3,0,10,2022-12-15T07:34:55,2022-12-15T15:42:51,0.71,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"12566099999,11782099999,E6430,F6434,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-16,-1.6,-4.1,-2.8,-1.6,-8.9,-6.1,-3.6,94.1,13.084,100,54.17,snow,2.2,41.2,18.2,14.5,269.6,1010.6,100,1.8,2.5,0,0,10,2022-12-16T07:35:42,2022-12-16T15:43:03,0.76,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12566099999,11782099999,E6430,F6434,11918099999,11787099999,12600099999,remote,12560099999,F8705"
bielsko biała,2022-12-17,-3.9,-6,-5.2,-7,-11.6,-9.6,-6.3,91.8,3.439,100,41.67,snow,2.8,46.1,18.4,18,261.4,1024.3,99.8,1.7,2.3,0,0,10,2022-12-17T07:36:27,2022-12-17T15:43:18,0.81,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12566099999,11782099999,E6430,F6434,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-18,-6.2,-10,-7.5,-6.7,-15.2,-11.3,-9.5,85.7,0.097,100,4.17,snow,0,43.5,17.9,14.4,110.5,1038.6,64.8,5.2,9.2,0.9,1,10,2022-12-18T07:37:08,2022-12-18T15:43:36,0.86,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow,"12566099999,11782099999,E6430,F6434,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-19,3.9,-9,-2.2,1.1,-14.9,-6.8,-10.2,57.3,0,0,0,,0,41.7,61.4,32.3,121.4,1034.4,74.3,35.7,11.7,1,1,10,2022-12-19T07:37:47,2022-12-19T15:43:57,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-20,5.6,-1.9,2.3,4.4,-4.8,0.2,-4.8,62.4,0,0,0,freezingrain,1.3,39.4,39.6,21.9,26.6,1025,80.6,27.4,16,1.4,1,10,2022-12-20T07:38:23,2022-12-20T15:44:21,0.95,Partially cloudy,Partly cloudy throughout the day.,snow,"12566099999,11782099999,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-21,6.4,-3.3,0.8,4.6,-7.5,-0.8,-0.9,88.6,0.992,100,25,"rain,snow",0,35.4,14.8,11.1,138.3,1018.2,87.2,8.1,9.1,0.8,0,10,2022-12-21T07:38:57,2022-12-21T15:44:48,0.98,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-22,7.9,2.3,5.3,4.9,0.9,2.5,2.3,81.4,0.11,100,12.5,rain,0,29.6,46.8,28.5,190.2,1012.1,88,34.2,11.3,1,1,10,2022-12-22T07:39:27,2022-12-22T15:45:19,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-23,7.9,4.3,6.3,4.9,0.5,3.1,3.4,81.4,0.821,100,37.5,rain,0,24.5,39.7,25,197.7,1009,90.8,37.6,8.8,0.6,0,10,2022-12-23T07:39:54,2022-12-23T15:45:52,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12566099999,11782099999,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-24,8.7,5.3,7.7,5.2,2.9,4.3,4.5,80.4,3.067,100,25,rain,20,33.1,61.2,35.6,227.7,1011.5,92.8,33,10.7,0.9,1,10,2022-12-24T07:40:18,2022-12-24T15:46:29,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12566099999,11782099999,E0150,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-25,10,4.8,7.1,10,3.1,5.5,2.8,74.4,0.01,100,4.17,rain,0,36.7,47,24.9,181.4,1021.6,55.9,36,9.6,1,1,10,2022-12-25T07:40:39,2022-12-25T15:47:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-26,11.7,8.3,10,11.7,4.8,8.5,5.2,72.2,3.945,100,16.67,rain,0,31.2,54,35.4,196.6,1016.8,91.8,39.4,5.9,0.4,0,10,2022-12-26T07:40:57,2022-12-26T15:47:50,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-27,9.2,1.8,4.4,6,-3.1,0,0.2,74.7,2.191,100,25,"rain,snow",0.4,11.6,60.9,38.9,235.4,1024.1,79.9,35.3,12.4,1.1,1,10,2022-12-27T07:41:12,2022-12-27T15:48:35,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-28,5.2,1.1,3.4,1.6,-2.5,-1.2,-2.9,63.4,0,0,0,,0,0.1,57.7,32,187.6,1023.6,54.9,49.6,12.2,1,1,10,2022-12-28T07:41:23,2022-12-28T15:49:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-29,8.6,5,7.1,5.4,0.2,3.2,-1.1,56,0,0,0,,0,0,57,35.3,183.3,1015.8,81.9,48.4,15.5,1.4,1,10,2022-12-29T07:41:32,2022-12-29T15:50:14,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-30,9.7,3,6.6,7.7,1,4.7,1.2,69.3,0,0,0,rain,0,0,25.5,24.9,213.1,1018.5,67.7,28.5,11.9,1,1,10,2022-12-30T07:41:38,2022-12-30T15:51:07,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12566099999,11782099999,F6434,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2022-12-31,14.7,8,11.1,14.7,4.1,9.3,5.5,69.2,0,0,0,rain,0,0,60.7,39,192.8,1019.2,75.6,49,11.5,1.1,1,10,2022-12-31T07:41:40,2022-12-31T15:52:04,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
bielsko biała,2023-01-01,17.7,9.1,14.8,17.7,8.1,14.7,4,49.2,0,0,0,,0,0,46.5,35.4,199.8,1022.3,73.3,45.6,10.7,0.9,1,10,2023-01-01T07:41:39,2023-01-01T15:53:02,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12566099999,11782099999,E6430,11918099999,11787099999,12600099999,12560099999,F8705"
