date,city,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,city_id,lon,lat,area,density,no_people
2023-01-16,kraków,-0.24660203668849287,0.00452636330668597,-0.09927427287818899,0.13187404143415957,0.13187404143415957,0.2489185621899411,-0.0563431100814423,0.1362796323252078,-0.5583330500940373,0.5600274932366603,-0.8960202752174037,-0.25558061523008474,-0.3219809097811529,-0.9996496158259919,-1.2777744443358183,-2.6676358752315648,0.5874712373475972,0.9365279622364087,0.14987147434250317,0.1453410368203075,-0.35369489685893296,2,krakow,50.061389,19.938333,326.85,2455.5,802583
2023-01-17,kraków,0.3652207378804256,-0.244423618561056,-0.4347528501906893,-0.05472873695047076,-0.05472873695047076,0.03338907621342985,-0.09670050055838232,0.5945713181664312,-0.39085488547681535,-1.419416444819312,0.07827239560672856,-0.25558061523008474,-0.3219809097811529,-0.9655794507629838,-0.9716362774869567,-1.122108996227267,0.5474960239070511,0.3065115037695775,0.13250923232990638,0.07951009661346249,0.7356853854665806,0,krakow,50.061389,19.938333,326.85,2455.5,802583
2023-01-18,kraków,0.6274304984099619,-0.3937936076817012,0.09242777130038267,0.6916823765880504,0.6916823765880504,-0.15135048319500835,-0.0563431100814423,-0.07938704336478135,-0.5248374171705928,-0.7584482766922304,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,-0.7867110841821905,-0.37327531500963596,1.2012541676150799,0.13441881835473754,0.20958589477468076,1.3941654852452836,1.4619598409572123,0.7356853854665806,1,krakow,50.061389,19.938333,326.85,2455.5,802583
2023-01-19,kraków,-0.07179552966880177,-0.9912735641642818,-0.8660824495924757,0.5050795982034202,0.5050795982034202,-0.24372026289922744,-1.9127830720206833,-1.899074619499055,0.04458834252796171,-0.10094067489042137,-0.8960202752174037,0.6865330355914512,-0.22806981109498328,-1.399974055316339,-1.8761354068131388,0.305051491606023,-0.5185096678408544,0.16112309027723154,1.9266075736315897,1.7911145419914385,1.8250656677920942,5,krakow,50.061389,19.938333,326.85,2455.5,802583
2023-01-13,lublin,0.7148337519198074,0.10410635605378273,0.5237573707021692,0.38067774594699993,0.38067774594699993,0.2797084887580141,0.7104473089804183,0.5810921509358077,-0.5248374171705928,0.5600274932366603,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,-1.4595968441766027,1.4357229436427286,0.03788163724860686,0.1277562827813135,-1.4866122626360183,0.08620992029631452,-0.0521517838002281,0.7356853854665806,3,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-14,lublin,0.40892236463534815,0.2534763451744278,0.28412981547895455,0.7538833027162606,0.7538833027162606,0.7107674607110366,0.6700899185034782,0.5945713181664312,-0.5918286830174817,0.5600274932366603,-0.8960202752174037,-0.25558061523008474,-0.3219809097811529,0.3801920692258416,-0.025391034499565875,0.48767392369843476,0.1277562827813135,0.9365279622364087,-0.33627130201021094,-0.24964460442076383,-0.35369489685893296,3,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-15,lublin,-0.11549715642372474,-0.045263633066862465,0.14035328234502564,0.3184768198187898,0.3184768198187898,0.7415573872791096,0.14544384230325785,-0.3894078896691387,0.04458834252796171,0.8887812941375648,-0.24675163938020203,-0.25558061523008474,-0.3219809097811529,1.3000865259270635,1.1852462616754775,0.12919285329481225,0.8473101247111495,0.7911395487440628,-0.5041063081319813,-0.5129683652481447,-0.35369489685893296,2,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-16,lublin,-0.2029004099335699,0.054316359680234294,-0.14719978392283195,0.038572652241844474,0.038572652241844474,-0.36687996917151955,0.347230794687958,0.9719880006239117,0.6475097351499607,0.8887812941375648,1.3768096672811314,-0.25558061523008474,-0.3219809097811529,0.16725353758204017,0.12767804892486467,-1.0578529553058627,0.9805608361796377,-0.20234794345363244,0.9658968489345592,0.9353123193024505,1.8250656677920942,2,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-17,lublin,0.4963256181451937,0.5024263270421697,0.6196083927914551,-0.210231052270996,-0.210231052270996,-0.05898070349078926,0.4683029661187781,-0.02547037444228358,-0.4243505184002598,-0.42969447579132586,0.40251699645699945,-0.25558061523008474,-0.3219809097811529,0.16725353758204017,-0.025391034499565875,-1.2201840060546734,0.034480784753371393,0.9365279622364087,-0.09898732783805274,-0.0521517838002281,-0.35369489685893296,3,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-18,lublin,1.501463033508417,-0.045263633066862465,0.7633849259253838,0.38067774594699993,0.38067774594699993,0.002599149645356824,0.14544384230325785,-0.7398662376653684,0.5805184693030719,-1.0872020775931348,1.0525650664308608,-0.25558061523008474,-0.3219809097811529,1.6663408003544018,0.7817004962837963,-0.7230451631364413,0.2943196721169237,0.3792057105157504,-0.23209784993462929,-0.18381366421391854,-0.35369489685893296,1,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-19,lublin,-0.24660203668849287,-0.6925335859229915,-0.77023142750319,-0.832240313553097,-0.832240313553097,-0.9210986473968342,-1.024920481528003,-0.6724704015122471,-0.5918286830174817,-0.7584482766922304,-0.8960202752174037,-0.25558061523008474,-0.3219809097811529,-0.4800795986151163,-0.31761383012802497,-0.056811475688199525,0.10110614048761549,0.8396023532415111,2.059718095728166,1.988607362611974,1.8250656677920942,1,lublin,51.25,22.566667,147.45,2269.8,334681
2023-01-13,poznań,1.5888662870182622,1.8965462255015246,1.9615227020414572,1.3758925639983615,1.3758925639983615,1.4805156249128621,2.0825985851963793,0.8371963283176692,0.3125534059155168,1.3836422786515576,1.3768096672811314,-0.25558061523008474,-0.3219809097811529,-0.9059566619027192,0.08593193526365617,0.48767392369843476,-0.4385592409597613,-1.5593064693821908,-0.44623216808999144,-0.4471374250412996,-0.35369489685893296,3,poznan,52.408333,16.934167,261.91,2031.4,546859
2023-01-14,poznań,0.5837288716550393,1.1994862762718475,0.9071614590593126,0.9093856180367859,0.9093856180367859,1.1110365060959861,0.6700899185034782,-0.55115789643663,-0.4243505184002598,-0.7584482766922304,-0.24675163938020203,-0.25558061523008474,-0.3219809097811529,0.7464463436531799,0.8791080948266163,0.551929964619839,0.07445599819391842,0.9122965599876841,0.02833578025432474,0.07951009661346249,-0.35369489685893296,1,poznan,52.408333,16.934167,261.91,2031.4,546859
2023-01-15,poznań,0.4963256181451937,1.0501162871512022,0.8113104369700266,0.9093856180367859,0.9093856180367859,1.203406285800205,0.5086603565957182,-0.9150954116634833,-0.05589855624237147,1.2175350950384694,0.07827239560672856,-0.25558061523008474,-0.3219809097811529,1.053077829220254,1.0878386631326584,0.9408481070388637,0.06779346262049345,0.3307429060183021,-1.0307609825140884,-1.105446827109752,-0.35369489685893296,3,poznan,52.408333,16.934167,261.91,2031.4,546859
2023-01-16,poznań,-0.29030366344341546,-0.244423618561056,-0.29097631705676064,0.06967311530594941,0.06967311530594941,-0.6131993817161038,-0.7020613577124827,-0.7533454048959938,-0.39085488547681535,-1.2533092612062235,-0.5717756743671325,-0.25558061523008474,-0.3219809097811529,-0.139377947985034,0.12767804892486467,-0.7805374102766456,-3.170198826063769,0.47613131951064713,1.504126351325064,1.5277907811640579,1.8250656677920942,1,poznan,52.408333,16.934167,261.91,2031.4,546859
2023-01-17,poznań,-0.46511017046310654,-0.44358360405524955,-0.4826783612353323,-0.801139850488992,-0.801139850488992,-0.42845982230766566,-0.09670050055838232,0.7158838232420501,-0.4243505184002598,-0.5923410930791418,-0.24675163938020203,-0.25558061523008474,-0.3219809097811529,-1.5192196330368675,-1.5282511263030687,-1.1965107278204714,0.18771910294213262,-0.5173561726870471,-0.05847542980865993,0.013679156406617198,-0.35369489685893296,1,poznan,52.408333,16.934167,261.91,2031.4,546859
